seconds,107_flow,107_density,107_speed,105_flow,105_density,105_speed,108_flow,108_density,108_speed,103_flow,103_density,103_speed
390,3.0293011301491606,0.05435424469723493,56.18353448274485,4.422305770647773,0.061645576515554364,72.43836110674084,4.120668318366061,0.04737718232217906,88.99725596217425,5,0.195,25.64102564
391,2.9312724510873354,0.0539607187260697,54.6253891843882,4.477324268681318,0.062250759704549186,72.54227069276553,4.109176097569293,0.047588879243876295,88.20181837434814,7,0.19,36.84210526
392,2.7473417414599703,0.05428192008549163,51.08410073539884,4.241388624045003,0.06321735401840164,68.26436961631167,4.098778373991265,0.04781850979207855,87.42069281488641,2,0.154,12.98701299
393,2.5809282422733064,0.05478417112496862,47.81809540631324,4.408875421755003,0.0644728441118872,69.24243264428199,3.994132814563525,0.047264366002356784,85.89763363537342,7,0.188,37.23404255
394,2.8113160287234678,0.05477298025592399,51.97479247523579,4.465173000635478,0.06644685895837413,68.23700534577894,3.994691594128904,0.04661061685927518,87.14642100248072,5,0.19,26.31578947
395,2.734047835511709,0.054297246707740755,50.85134285188,4.325632714860671,0.0691090628671004,64.76487731475237,3.8999590613547226,0.044685796206010875,89.66927267843494,11,0.198,55.55555556
396,2.664138517843927,0.053697508926051164,49.976611786939046,4.961286742016798,0.0709462949749956,70.44768796096642,4.09996296027332,0.04511572037686698,92.74374380429828,6,0.18,33.33333333
397,2.696125325668315,0.054594042456903434,49.744097451992474,5.060211814205674,0.07268474307261508,70.14453424944581,4.090442678342528,0.0438666041504987,95.81576820388891,3,0.164,18.29268293
398,2.9155419613189517,0.05455863098481739,53.78876576608843,5.530667831900372,0.0736861961133184,74.91098886378431,3.9865909946908586,0.041745975183784534,99.9179701749471,7,0.192,36.45833333
399,3.0188236792885754,0.05384934336721574,56.75227953884192,5.670604228862242,0.0763446536263357,74.33828876247152,3.8926299475774435,0.04005588230913839,102.30673492019022,3,0.198,15.15151515
400,3.112269043165854,0.052699670475099956,60.46584156847602,5.511499064208696,0.07459754375716088,73.82659623652185,3.807617571617687,0.04035532208922045,99.17699296969592,4,0.135,29.62962963
401,2.9111005628643443,0.051574834144138056,57.036382537192594,5.177070581903106,0.07103587292314556,71.91581953399597,4.1116539933683836,0.04058814855691374,105.3078890582963,2,0.197,10.15228426
402,2.7290909854486927,0.051446013939934435,53.50067985936473,5.922111478864715,0.07173721835903646,80.85872495932969,3.910544089238061,0.03992261059911244,100.9475005308395,2,0.151,13.24503311
403,2.6596537487392933,0.05137179042184544,52.164775511806184,6.024767528496647,0.07408605470579488,80.07352333272686,3.9190636997868173,0.03909188578014935,103.54346507075955,1,0.094,10.63829787
404,2.7873057726688844,0.05050040295309826,56.2192580449675,6.403361097211253,0.07495404949571918,83.89435993913384,3.7362957283785487,0.03845456332489702,99.56107745068721,6,0.127,47.24409449
405,2.807562365748038,0.04933105238613652,58.34012604925631,6.364945754619705,0.07631080668660307,82.31057080112109,4.047124706628211,0.03963031919871635,103.20242965538367,2,0.17,11.76470588
406,2.82588975948632,0.05017783044459971,57.691230002660475,7.092093777989256,0.07757644414502184,89.35242120101432,3.947398544092191,0.03844647927502908,103.87782850725189,11,0.161,68.32298137
407,2.6519954966780994,0.05136724344987593,53.71658398431185,6.988084846752184,0.07685487803597214,89.00593210663202,3.761932016083411,0.038899195534550124,98.39387305894219,5,0.137,36.49635036
408,2.589900687470662,0.05189311445464965,51.94893312866311,7.0844577184900706,0.07597346108016528,91.79995717266706,4.165557538361181,0.04052784357887869,102.62847018666199,4,0.102,39.21568627
409,2.4384815743782178,0.051141389268492536,49.165917852599954,7.457366507205302,0.07788075050110192,93.96980251812735,4.43550443946964,0.041544239428509294,105.87516350221799,3,0.135,22.22222222
410,2.396721424437435,0.050799881338159915,48.48878993997139,7.509045887471464,0.07842544092956841,94.13399084021047,4.489265921424913,0.042006692816270313,106.05454037819723,7,0.164,42.68292683
411,2.4541765268719646,0.05129513073452564,48.972850761878874,7.270089136283706,0.07945158941246666,90.50730710876185,4.633145357479683,0.04223462683376838,108.82412082789274,6,0.155,38.70967742
412,2.8871120957413012,0.0514045891407613,57.020634146461845,7.053890170923353,0.08007524756366032,87.42466213459406,4.763321990100666,0.04183132904007615,113.49751282523629,3,0.155,19.35483871
413,3.0883395151945106,0.052477167984498314,59.18888175537024,7.143995868930652,0.07900141446235932,90.17270095987082,4.690624657710126,0.044780726274354615,107.92108826568997,2,0.138,14.49275362
414,2.984688132795033,0.05289733189073657,56.900059683430214,7.320758167127733,0.08020127975165843,90.94227945035931,4.434374690309162,0.044934942819654176,101.74797969562427,2,0.151,13.24503311
415,2.7956702153859823,0.05336213628209499,53.12935802881781,7.6711621512108055,0.08037258644197667,95.05695202651557,4.297767576946384,0.04377923397968711,100.76849730842196,4,0.128,31.25
416,3.100844480587317,0.053909657683800224,57.73644387369231,7.321527660619299,0.08231805439988366,89.78319846970457,4.174170664856253,0.04185740217209786,103.27803509809605,7,0.117,59.82905983
417,2.996002149102811,0.054235721999628776,55.559994069531136,7.481382169131747,0.0827449063617995,91.10733536782794,4.348059172965181,0.04217574482237425,106.08425678399168,2,0.08,25.0
418,2.9011448015692096,0.05317623523775937,54.68682821338531,8.102202914928723,0.08286443908924718,98.30346216136815,4.7911011564923065,0.043797102458338615,110.45975870932581,4,0.111,36.03603604
419,2.7200833918959515,0.04967796940559181,55.27006465115814,8.568659780173608,0.08339163536646173,102.94682990790452,4.81099628444542,0.04450214031944923,109.24037692748526,4,0.1,40.0
420,2.7467421164772894,0.05002609927172593,55.36339182723831,8.609739801109455,0.08325909866489395,103.59533159286599,4.543282352593476,0.04216860314616835,108.36034102962951,5,0.048,104.1666667
421,2.7708619149080236,0.05029874591251394,55.49284870845371,8.361193153384745,0.0832153749825231,100.63042078592638,4.396303080917907,0.04249540284653327,104.30597271061717,6,0.078,76.92307692
422,2.602208399202498,0.04893696058751261,52.85331814383907,8.612508091157626,0.08245200593656851,104.97767553964768,4.168083739878106,0.04077203114686344,102.17847179627269,6,0.146,41.09589041
423,2.4496171230879744,0.04685830824584474,51.33254935871153,8.839888272952138,0.0827899101330858,107.16141850730028,4.437790050365905,0.0408127900852574,108.62841853948481,4,0.148,27.02702703
424,2.406796444698643,0.04476598260338334,54.09679635883425,8.569422723147172,0.08237182345374429,104.2441988627955,4.6818100455691525,0.042754429124756695,109.17610105953388,4,0.099,40.4040404
425,2.2728158309178204,0.042745941974489686,52.98784719989766,8.800906273323632,0.08294593550576865,106.16707412348164,4.712113850753043,0.04199686444620844,112.46201152053065,3,0.131,22.90076336
426,2.151595275592314,0.041637862834062095,51.00261005133598,8.819867580626143,0.08483679879093353,104.39388974315005,4.453817293538467,0.041730496403712396,106.61043024809916,3,0.17,17.64705882
427,2.0419195350597126,0.04224378065938952,48.12934560168493,9.02749923961413,0.08616662747751129,105.05504618665958,4.315358503677661,0.04240378246050169,102.31185687589924,7,0.158,44.30379747
428,1.942689103149264,0.04329992850135242,45.33131268723875,8.643927883460403,0.08397932962251022,102.58446312602534,4.38056245570836,0.041641517464263436,106.41061690676598,2,0.141,14.18439716
429,2.04338537903981,0.04434014692979504,46.283365655120775,8.773077608845126,0.08466701251560448,103.25728785688007,4.439556507545659,0.04053280151528597,112.14928831564542,3,0.121,24.79338843
430,1.9440153429407805,0.043926799603147895,44.25637844987118,9.747070217526542,0.08673682084745166,110.43006316574863,4.302455887779406,0.03964396327573492,110.62591287129824,5,0.135,37.03703704
431,2.044585310279754,0.04575387687903857,44.5686482422644,9.485444482524013,0.08765712362388484,106.82854361472495,4.178412469895653,0.039411204868522065,107.77060319688889,3,0.103,29.12621359
432,2.0403390902531107,0.04694133831913014,43.59555269919161,9.343973579426489,0.08685168327875295,106.27440622284638,3.8757065203817813,0.038133947261996155,101.16973988861375,1,0.09,11.11111111
